Euler1,Euler2,Euler3,n14,n14_noise,n16,n16_noise,n20,n20_noise,n24,n24_noise
7,0,175,0.398,19.088,0.0,10.302,0.0,15.516,0.0,14.053
7,7,0,0.013,7.028,0.0,7.08,0.002,6.542,0.005,2.815
7,7,7,0.047,7.0,0.148,1.21,0.852,9.487,0.172,2.089
7,7,14,0.197,7.162,0.081,7.0,0.243,3.167,0.006,7.015
7,7,21,0.339,4.493,0.224,9.185,0.008,5.558,0.002,6.197
7,7,28,0.103,5.391,0.012,4.058,0.009,7.572,0.003,4.322
7,7,35,0.022,16.138,0.296,1.889,0.003,3.409,0.003,6.885
7,7,42,0.17,9.322,0.003,9.201,0.005,7.311,0.004,7.001
7,7,49,0.041,1.243,0.002,10.118,0.006,1.783,0.01,0.642
7,7,56,0.85,11.563,0.008,12.701,0.011,4.935,0.002,7.015
7,7,63,0.035,5.141,0.019,7.011,0.006,10.446,0.005,4.058
7,7,70,0.017,10.268,0.01,10.959,0.021,10.224,0.002,1.667
7,7,77,0.057,5.597,0.003,9.051,0.004,7.044,0.005,7.059
7,7,84,0.002,1.823,0.019,10.232,0.004,1.416,0.442,2.723
7,7,91,0.08,1.387,0.035,7.015,0.005,3.469,0.003,10.537
7,7,98,0.142,2.75,0.008,5.23,0.001,5.971,0.005,2.799
7,7,105,0.095,11.013,0.001,10.832,0.003,8.464,0.007,1.074
7,7,112,0.058,4.84,0.118,2.951,0.009,3.131,0.004,7.92
7,7,119,0.388,6.742,0.007,11.158,0.014,8.474,0.004,1.228
7,7,126,0.014,4.963,0.003,10.559,0.013,6.977,0.004,10.826
7,7,133,0.005,6.084,0.002,12.393,0.007,11.075,0.006,6.696
7,7,140,0.01,14.562,0.007,12.661,0.002,7.001,0.006,7.541
7,7,147,0.006,11.952,0.034,10.004,0.03,8.88,0.004,8.688
7,7,154,0.026,3.304,0.004,5.112,0.012,7.568,0.009,10.862
7,7,161,0.356,10.828,0.008,7.955,0.006,7.0,0.007,7.176
7,7,168,0.008,7.029,0.008,3.191,0.006,7.067,0.006,4.859
7,7,175,0.004,4.251,0.005,2.729,0.003,7.778,0.003,7.03
7,14,0,0.001,6.886,0.01,5.883,0.044,5.12,0.001,1.908
7,14,7,0.276,7.073,0.023,1.58,0.001,1.765,0.002,3.485
7,14,14,0.015,2.867,0.002,7.056,0.018,10.498,0.006,2.596
7,14,21,0.004,8.185,0.009,2.026,0.019,10.624,0.001,6.92
7,14,28,0.002,3.297,0.001,0.875,0.034,1.046,0.003,1.957
7,14,35,0.001,1.994,0.004,10.243,0.002,6.475,0.007,7.095
7,14,42,0.003,6.921,0.003,5.646,0.005,9.5,0.003,3.773
7,14,49,0.105,7.462,0.042,10.01,0.001,5.543,0.004,14.267
7,14,56,0.002,9.992,0.038,3.842,0.003,1.753,0.001,3.765
7,14,63,0.011,6.006,0.003,8.49,0.058,3.111,0.003,2.391
7,14,70,0.002,2.602,0.004,3.979,0.011,3.887,0.015,4.636
7,14,77,0.001,1.794,0.002,15.235,0.014,7.771,0.003,2.828
7,14,84,0.001,5.525,0.014,12.431,0.002,8.777,0.018,5.419
7,14,91,0.043,10.867,0.002,11.661,0.036,4.136,0.004,4.445
7,14,98,0.003,1.86,0.003,9.137,0.002,5.649,0.002,2.977
7,14,105,0.001,8.759,0.006,3.565,0.001,11.195,0.002,6.852
7,14,112,0.001,12.472,0.001,3.061,0.002,2.687,0.002,13.31
7,14,119,0.011,4.356,0.001,3.918,0.002,9.027,0.002,6.519
7,14,126,0.002,1.887,0.004,1.947,0.061,3.071,0.001,1.835
7,14,133,0.04,6.132,0.001,1.871,0.003,14.372,0.003,10.757
7,14,140,0.084,7.202,0.002,5.891,0.018,0.863,0.007,5.111
7,14,147,0.002,3.898,0.001,6.642,0.001,3.698,0.002,7.137
7,14,154,0.022,6.41,0.001,4.813,0.021,4.492,0.003,3.55
7,14,161,0.003,5.023,0.002,3.503,0.012,3.661,0.001,3.276
7,14,168,0.006,3.217,0.008,2.746,0.001,4.121,0.003,3.766
7,14,175,0.001,2.333,0.003,3.991,0.03,1.976,0.013,4.923
7,21,0,0.0,6.481,0.001,2.938,0.001,6.456,0.0,2.508
7,21,7,0.074,9.548,0.011,8.723,0.002,3.788,0.001,5.623
7,21,14,0.001,3.134,0.001,13.749,0.023,7.324,0.002,4.213
7,21,21,0.019,6.603,0.001,8.469,0.057,4.414,0.041,5.428
7,21,28,0.002,6.766,0.001,6.052,0.001,6.639,0.004,2.92
7,21,35,0.055,2.836,0.05,3.649,0.002,7.464,0.008,5.403
7,21,42,0.083,5.842,0.044,9.446,0.003,7.73,0.033,2.487
7,21,49,0.0,4.916,0.041,1.729,0.027,4.357,0.001,3.536
7,21,56,0.007,9.255,0.035,4.803,0.002,3.189,0.001,4.827
7,21,63,0.003,3.557,0.001,7.327,0.008,2.81,0.009,5.958
7,21,70,0.001,7.246,0.001,7.728,0.003,2.944,0.047,6.76
7,21,77,0.044,6.692,0.002,12.862,0.001,6.321,0.002,6.606
7,21,84,0.099,9.08,0.004,7.067,0.004,4.534,0.001,2.657
7,21,91,0.005,3.055,0.084,5.977,0.004,4.732,0.014,7.591
7,21,98,0.001,2.537,0.059,8.854,0.012,8.421,0.011,3.131
7,21,105,0.004,8.962,0.012,5.819,0.005,2.728,0.001,8.817
7,21,112,0.002,2.471,0.022,2.542,0.029,6.109,0.01,4.564
7,21,119,0.001,1.479,0.008,5.227,0.002,4.422,0.001,6.164
7,21,126,0.035,5.892,0.002,2.638,0.004,6.721,0.029,4.184
7,21,133,0.089,6.062,0.005,8.988,0.005,5.401,0.002,6.68
7,21,140,0.004,4.612,0.001,3.518,0.002,2.944,0.001,8.229
7,21,147,0.002,4.777,0.047,3.642,0.021,1.469,0.005,7.024
7,21,154,0.003,2.353,0.023,4.158,0.003,2.657,0.005,4.298
7,21,161,0.023,4.748,0.002,4.113,0.034,7.454,0.01,2.354
7,21,168,0.012,11.953,0.001,8.192,0.001,2.814,0.001,1.847
7,21,175,0.032,1.094,0.003,10.595,0.001,2.873,0.005,3.701
7,28,0,0.006,4.641,0.002,7.264,0.036,4.35,0.001,5.571
7,28,7,0.002,6.121,0.009,8.799,0.001,6.715,0.009,2.301
7,28,14,0.005,8.812,0.008,2.588,0.002,3.952,0.018,4.795
7,28,21,0.035,5.355,0.047,4.563,0.062,6.802,0.022,3.531
7,28,28,0.023,3.602,0.001,3.937,0.026,1.794,0.03,3.585
7,28,35,0.023,3.472,0.038,3.748,0.02,4.246,0.001,3.819
7,28,42,0.049,9.804,0.001,4.179,0.0,5.811,0.003,4.299
7,28,49,0.001,3.902,0.0,6.05,0.046,4.05,0.022,3.641
7,28,56,0.037,6.142,0.018,3.819,0.005,2.816,0.002,1.466
7,28,63,0.013,3.07,0.007,4.695,0.004,3.28,0.004,1.536
7,28,70,0.001,3.801,0.001,5.866,0.013,3.115,0.004,4.037
7,28,77,0.016,10.295,0.008,3.065,0.0,5.834,0.005,2.329
7,28,84,0.0,4.773,0.008,3.425,0.034,6.301,0.001,2.673
7,28,91,0.028,5.068,0.012,3.94,0.029,9.614,0.042,3.881
7,28,98,0.033,7.674,0.001,3.539,0.017,3.008,0.022,3.72
7,28,105,0.004,4.778,0.007,3.642,0.001,4.399,0.003,4.073
7,28,112,0.042,4.649,0.043,3.663,0.049,3.442,0.054,1.946
7,28,119,0.009,10.234,0.035,4.118,0.006,10.224,0.001,4.897
7,28,126,0.012,13.274,0.05,10.253,0.0,6.556,0.001,3.468
7,28,133,0.043,5.705,0.025,4.19,0.017,3.497,0.049,3.394
7,28,140,0.002,2.947,0.005,2.55,0.002,3.377,0.0,10.127
7,28,147,0.039,4.709,0.01,3.095,0.037,4.088,0.001,1.858
7,28,154,0.026,3.658,0.013,4.881,0.011,4.921,0.021,4.012
7,28,161,0.002,2.848,0.012,2.889,0.037,4.543,0.029,5.106
7,28,168,0.022,9.652,0.013,3.183,0.002,3.454,0.001,3.442
7,28,175,0.0,3.326,0.001,4.198,0.028,4.819,0.002,6.428
7,35,0,0.026,4.389,0.001,6.02,0.002,5.161,0.013,4.178
7,35,7,4.105,4.102,0.03,11.689,0.021,4.851,0.008,5.46
7,35,14,0.022,4.888,0.001,4.452,0.035,3.857,0.007,4.635
7,35,21,0.04,1.801,0.023,5.69,0.005,3.665,0.008,4.378
7,35,28,0.001,3.837,0.008,3.474,0.008,8.279,0.014,5.504
7,35,35,0.006,4.278,0.015,1.265,0.002,3.005,0.015,1.752
7,35,42,0.001,5.005,0.03,8.834,0.011,5.345,0.001,2.075
7,35,49,0.011,5.202,0.016,4.573,0.007,5.242,0.023,8.528
7,35,56,0.007,5.62,0.026,4.806,0.021,2.216,0.0,1.777
7,35,63,0.019,2.316,0.004,10.712,0.001,6.676,0.021,4.168
7,35,70,0.034,1.339,0.001,4.032,0.02,4.076,0.008,8.744
7,35,77,0.028,4.167,0.003,6.504,0.015,6.81,0.001,3.199
7,35,84,0.009,4.068,0.019,4.343,0.003,2.097,0.025,1.751
7,35,91,0.009,5.357,0.017,1.298,0.02,6.663,0.012,5.127
7,35,98,0.021,4.228,0.008,4.171,0.003,4.242,0.027,1.06
7,35,105,0.022,4.492,0.016,5.358,0.024,4.931,0.009,4.278
7,35,112,0.003,3.472,0.037,4.153,0.004,2.524,0.004,7.48
7,35,119,0.002,3.129,0.004,4.354,0.02,2.142,0.009,9.034
7,35,126,0.004,4.399,0.005,3.697,0.0,4.341,0.002,1.899
7,35,133,0.001,3.177,0.008,1.478,0.022,3.446,0.021,6.382
7,35,140,0.01,4.093,0.022,4.573,0.018,5.799,0.014,6.302
7,35,147,0.018,6.258,0.011,6.52,0.004,4.339,0.008,4.197
7,35,154,0.02,5.839,0.009,1.194,0.015,1.664,0.009,3.198
7,35,161,0.022,9.365,0.012,9.781,0.005,4.924,0.001,2.346
7,35,168,0.028,4.213,0.004,7.652,0.011,3.076,0.016,4.65
7,35,175,0.014,5.474,0.033,4.185,0.008,3.369,0.004,4.998
7,42,0,0.028,2.387,0.002,4.629,0.0,4.998,0.003,4.699
7,42,7,0.01,6.245,0.012,1.519,0.013,5.565,0.014,6.449
7,42,14,0.003,3.434,0.006,2.166,0.014,6.552,0.008,2.612
7,42,21,0.002,5.347,0.02,4.913,0.009,3.761,0.015,2.513
7,42,28,0.021,10.976,0.008,3.69,0.015,4.094,0.016,3.324
7,42,35,0.02,4.092,0.018,2.025,0.019,5.999,0.016,6.043
7,42,42,0.03,2.601,0.023,2.709,0.011,3.032,0.009,5.094
7,42,49,0.001,1.904,0.028,4.723,0.016,8.43,0.021,6.694
7,42,56,0.013,4.046,0.011,2.974,0.016,4.963,0.006,3.243
7,42,63,0.006,4.744,0.013,4.315,0.003,1.148,0.017,4.801
7,42,70,0.009,6.011,0.013,6.516,0.009,2.366,0.006,0.818
7,42,77,0.012,5.852,0.0,3.898,0.02,5.252,0.022,1.86
7,42,84,0.014,9.028,0.029,3.728,0.008,5.3,0.008,4.702
7,42,91,0.018,1.963,0.015,2.761,0.007,1.688,0.001,4.251
7,42,98,0.004,5.367,0.011,4.276,0.019,4.738,0.011,2.04
7,42,105,0.025,4.503,0.022,4.34,0.011,3.348,0.017,1.763
7,42,112,0.001,6.041,0.014,4.841,0.01,1.445,0.003,3.898
7,42,119,0.026,3.136,0.006,6.498,0.015,5.499,0.025,5.199
7,42,126,0.022,5.075,0.007,4.228,0.001,2.713,0.012,1.884
7,42,133,0.029,6.557,0.024,9.059,0.008,4.747,0.016,6.087
7,42,140,0.007,8.218,0.027,1.078,0.018,6.919,0.01,5.152
7,42,147,0.013,6.178,0.013,8.216,0.015,4.539,0.011,4.317
7,42,154,0.003,6.029,0.004,4.051,0.019,5.251,0.014,5.291
7,42,161,0.009,4.922,0.015,4.681,0.02,3.675,0.002,5.329
7,42,168,0.014,4.777,0.002,1.851,0.01,2.726,0.026,2.384
7,42,175,0.011,10.182,0.031,2.52,0.004,3.712,0.001,3.78
7,49,0,0.015,2.505,0.005,5.52,0.018,5.695,0.002,4.233
7,49,7,0.001,6.436,0.009,9.117,0.003,1.763,0.01,1.682
7,49,14,0.015,2.018,0.009,5.429,0.007,2.421,0.003,2.495
7,49,21,0.002,5.159,0.003,6.206,0.002,3.549,0.01,2.723
7,49,28,0.005,5.719,0.006,8.096,0.014,1.567,0.007,3.837
7,49,35,0.005,5.941,0.01,2.163,0.012,0.854,0.011,3.764
7,49,42,0.018,5.42,0.004,2.464,0.01,3.902,0.015,5.579
7,49,49,0.001,6.327,0.004,2.841,0.011,5.851,0.007,6.541
7,49,56,0.019,4.651,0.013,3.616,0.019,3.799,0.01,6.435
7,49,63,0.019,5.273,0.003,6.801,0.01,2.353,0.015,4.601
7,49,70,0.02,5.392,0.009,6.437,0.005,6.319,0.008,3.006
7,49,77,0.016,2.614,0.007,2.94,0.016,0.646,0.007,2.576
7,49,84,0.012,3.585,0.003,2.576,0.017,5.213,0.008,3.892
7,49,91,0.014,1.447,0.005,6.356,0.016,4.344,0.006,3.91
7,49,98,0.006,1.837,0.011,1.44,0.014,5.601,0.001,5.778
7,49,105,0.019,4.204,0.002,6.451,0.007,0.906,0.009,2.875
7,49,112,0.002,1.538,0.01,5.489,0.008,3.224,0.001,1.729
7,49,119,0.012,5.036,0.007,6.367,0.018,4.525,0.014,2.252
7,49,126,0.006,4.183,0.014,5.446,0.007,2.124,0.008,5.106
7,49,133,0.02,1.348,0.005,2.377,0.005,3.959,0.014,2.04
7,49,140,0.004,2.47,0.009,4.602,0.011,5.231,0.008,6.781
7,49,147,0.023,6.227,0.008,5.532,0.013,5.263,0.007,5.287
7,49,154,0.021,1.83,0.018,6.092,0.018,5.511,0.008,4.874
7,49,161,0.019,5.243,0.008,5.294,0.014,6.864,0.007,5.37
7,49,168,0.008,2.871,0.006,0.981,0.01,7.23,0.011,0.724
7,49,175,0.012,4.247,0.005,1.845,0.011,4.008,0.005,3.125
7,56,0,0.002,4.665,0.007,4.988,0.005,2.09,0.001,3.946
7,56,7,0.004,5.972,0.005,2.242,0.004,1.393,0.006,5.012
7,56,14,0.004,6.311,0.007,4.672,0.006,5.993,0.007,3.287
7,56,21,0.006,1.792,0.006,8.705,0.0,5.991,0.01,4.97
7,56,28,0.008,5.974,0.006,6.201,0.006,2.627,0.004,5.719
7,56,35,0.007,5.648,0.003,4.814,0.008,3.995,0.01,2.47
7,56,42,0.003,4.611,0.01,3.648,0.008,4.684,0.01,4.797
7,56,49,0.008,5.809,0.001,6.743,0.006,1.899,0.008,4.986
7,56,56,0.008,6.545,0.009,3.012,0.015,2.815,0.006,6.927
7,56,63,0.007,5.428,0.001,1.565,0.005,3.023,0.003,4.309
7,56,70,0.002,2.849,0.005,4.957,0.001,6.793,0.003,1.609
7,56,77,0.001,5.186,0.007,6.406,0.007,3.132,0.009,3.289
7,56,84,0.008,4.399,0.011,3.42,0.002,3.431,0.001,6.201
7,56,91,0.008,6.133,0.007,3.802,0.008,6.431,0.009,3.672
7,56,98,0.01,5.799,0.006,4.306,0.007,6.874,0.002,0.272
7,56,105,0.011,2.437,0.007,0.953,0.01,6.092,0.006,1.618
7,56,112,0.01,5.905,0.008,5.358,0.007,6.131,0.003,3.897
7,56,119,0.009,8.653,0.002,3.011,0.014,2.571,0.003,0.87
7,56,126,0.01,4.981,0.007,5.389,0.005,2.793,0.01,1.923
7,56,133,0.006,4.06,0.001,4.397,0.002,2.657,0.001,5.078
7,56,140,0.008,2.586,0.004,2.732,0.009,2.189,0.01,5.978
7,56,147,0.01,2.129,0.008,5.827,0.001,2.671,0.006,4.95
7,56,154,0.005,6.614,0.005,2.06,0.008,3.494,0.01,3.344
7,56,161,0.001,6.95,0.003,2.018,0.008,3.104,0.008,1.951
7,56,168,0.002,3.203,0.008,5.885,0.009,7.088,0.002,6.613
7,56,175,0.006,5.727,0.009,4.124,0.008,6.605,0.007,6.15
7,63,0,0.007,2.532,0.001,6.004,0.005,2.662,0.001,2.883
7,63,7,0.002,5.812,0.004,4.74,0.003,1.832,0.004,4.332
7,63,14,0.005,3.485,0.003,6.305,0.005,2.613,0.003,3.968
7,63,21,0.004,8.47,0.011,9.818,0.006,6.225,0.008,4.607
7,63,28,0.002,6.472,0.002,6.29,0.001,2.706,0.001,2.122
7,63,35,0.004,5.972,0.004,3.188,0.003,3.85,0.005,5.079
7,63,42,0.002,2.475,0.005,6.871,0.006,6.452,0.006,4.075
7,63,49,0.002,6.352,0.001,2.997,0.004,1.418,0.001,1.909
7,63,56,0.006,2.597,0.003,3.767,0.004,2.751,0.004,5.449
7,63,63,0.008,3.958,0.001,3.43,0.007,6.417,0.003,4.136
7,63,70,0.004,6.534,0.007,5.749,0.006,2.363,0.002,6.488
7,63,77,0.006,6.471,0.005,3.954,0.005,0.981,0.002,6.314
7,63,84,0.006,8.21,0.006,1.977,0.003,1.961,0.007,3.078
7,63,91,0.002,3.263,0.004,4.359,0.001,6.784,0.002,3.136
7,63,98,0.007,4.886,0.002,1.723,0.003,5.078,0.002,3.173
7,63,105,0.008,6.864,0.001,7.521,0.006,3.716,0.006,2.529
7,63,112,0.005,2.087,0.002,5.307,0.003,6.458,0.004,2.695
7,63,119,0.001,3.185,0.005,3.507,0.004,4.07,0.006,1.547
7,63,126,0.004,1.129,0.006,5.152,0.006,5.041,0.003,6.389
7,63,133,0.002,6.933,0.006,4.486,0.005,1.636,0.004,8.133
7,63,140,0.0,2.399,0.002,3.415,0.006,2.556,0.003,7.055
7,63,147,0.002,8.053,0.001,7.28,0.001,2.509,0.006,1.516
7,63,154,0.006,3.985,0.002,1.019,0.002,6.365,0.001,4.894
7,63,161,0.005,7.359,0.003,6.047,0.004,2.861,0.004,2.184
7,63,168,0.006,3.91,0.001,6.894,0.006,4.807,0.003,4.627
7,63,175,0.005,5.435,0.004,5.417,0.002,9.294,0.001,4.285
7,70,0,0.003,4.118,0.001,6.641,0.001,5.93,0.002,12.646
7,70,7,0.003,3.593,0.002,4.837,0.002,3.335,0.001,3.367
7,70,14,0.003,4.05,0.003,2.587,0.002,2.647,0.001,3.406
7,70,21,0.001,3.083,0.002,6.315,0.003,3.93,0.002,3.571
7,70,28,0.002,6.974,0.003,4.492,0.001,4.043,0.002,2.507
7,70,35,0.002,2.303,0.001,2.849,0.001,4.716,0.002,6.64
7,70,42,0.005,5.499,0.002,6.366,0.001,6.824,0.003,2.317
7,70,49,0.003,3.038,0.002,2.888,0.003,8.407,0.001,6.693
7,70,56,0.002,3.463,0.002,4.959,0.002,7.817,0.003,4.982
7,70,63,0.002,1.928,0.002,6.665,0.001,7.839,0.004,3.717
7,70,70,0.001,6.397,0.003,15.045,0.002,4.755,0.004,3.117
7,70,77,0.003,4.806,0.003,4.339,0.004,4.116,0.001,4.537
7,70,84,0.001,7.689,0.001,3.859,0.004,3.248,0.001,5.833
7,70,91,0.001,8.524,0.004,6.981,0.001,0.924,0.002,2.01
7,70,98,0.002,12.156,0.003,7.516,0.001,4.627,0.002,5.025
7,70,105,0.004,10.286,0.001,4.819,0.002,4.862,0.001,0.946
7,70,112,0.002,7.02,0.002,5.405,0.003,0.737,0.001,3.744
7,70,119,0.002,3.536,0.004,2.904,0.002,1.626,0.003,2.593
7,70,126,0.002,2.48,0.001,1.637,0.001,3.986,0.002,2.064
7,70,133,0.004,6.482,0.003,4.384,0.002,7.215,0.002,4.847
7,70,140,0.004,6.601,0.004,7.542,0.004,4.58,0.004,3.658
7,70,147,0.002,2.193,0.001,2.624,0.002,2.436,0.001,4.051
7,70,154,0.003,3.909,0.001,4.115,0.001,5.559,0.001,4.325
7,70,161,0.003,8.359,0.001,6.599,0.001,3.373,0.001,4.109
7,70,168,0.003,8.243,0.001,6.998,0.001,6.876,0.004,2.792
7,70,175,0.001,3.729,0.002,3.146,0.002,4.618,0.003,7.335
7,77,0,0.001,5.281,0.001,10.781,0.002,1.99,0.001,4.704
7,77,7,0.002,3.755,0.002,6.59,0.001,4.706,0.002,3.759
7,77,14,0.003,5.428,0.003,2.332,0.001,7.039,0.001,3.567
7,77,21,0.002,4.675,0.001,13.191,0.002,6.817,0.003,3.359
7,77,28,0.002,12.495,0.002,0.477,0.001,7.492,0.001,5.682
7,77,35,0.003,2.609,0.001,10.728,0.002,5.224,0.002,7.254
7,77,42,0.001,7.551,0.002,4.701,0.001,5.466,0.003,13.071
7,77,49,0.001,2.466,0.001,4.652,0.002,5.843,0.002,1.793
7,77,56,0.001,1.223,0.003,3.583,0.001,3.016,0.001,5.055
7,77,63,0.001,13.396,0.002,7.08,0.002,7.181,0.002,2.555
7,77,70,0.002,4.249,0.002,0.751,0.001,7.602,0.002,2.65
7,77,77,0.003,7.64,0.002,4.373,0.001,6.682,0.001,6.773
7,77,84,0.002,3.368,0.001,13.392,0.002,5.132,0.001,5.385
7,77,91,0.001,4.442,0.002,7.433,0.001,6.843,0.001,4.8
7,77,98,0.001,6.156,0.002,3.257,0.002,5.694,0.001,8.627
7,77,105,0.002,3.619,0.002,2.805,0.002,5.415,0.002,1.851
7,77,112,0.001,5.931,0.002,3.414,0.001,7.11,0.001,5.485
7,77,119,0.001,2.401,0.001,7.658,0.001,1.423,0.001,12.855
7,77,126,0.001,4.34,0.003,6.106,0.001,4.972,0.002,5.707
7,77,133,0.002,7.073,0.001,4.263,0.001,4.581,0.002,13.213
7,77,140,0.001,7.569,0.002,13.926,0.002,4.633,0.002,4.529
7,77,147,0.002,4.967,0.002,6.702,0.001,2.04,0.002,4.332
7,77,154,0.002,3.861,0.002,7.354,0.0,8.125,0.002,3.512
7,77,161,0.002,8.784,0.001,6.959,0.001,5.412,0.002,10.749
7,77,168,0.002,7.553,0.001,4.619,0.002,2.584,0.001,13.329
7,77,175,0.003,3.479,0.001,13.598,0.001,4.56,0.001,8.531
7,84,0,0.002,9.219,0.001,4.934,0.002,1.461,0.007,7.174
7,84,7,0.006,3.043,0.009,6.518,0.001,12.709,0.003,6.517
7,84,14,0.016,5.304,0.003,10.38,0.015,6.062,0.001,2.489
7,84,21,0.002,5.525,0.002,5.044,0.014,2.779,0.002,7.903
7,84,28,0.001,10.352,0.008,7.96,0.002,6.826,0.001,6.635
7,84,35,0.018,6.29,0.006,9.37,0.001,11.19,0.001,6.974
7,84,42,0.006,6.928,0.005,8.356,0.002,6.061,0.005,6.982
7,84,49,0.003,7.167,0.003,10.094,0.009,10.103,0.0,6.644
7,84,56,0.005,9.584,0.009,6.868,0.003,6.902,0.001,6.58
7,84,63,0.002,2.919,0.006,2.928,0.001,2.374,0.009,2.122
7,84,70,0.003,9.513,0.001,6.983,0.002,5.241,0.002,5.761
7,84,77,0.004,8.811,0.007,4.873,0.002,5.133,0.006,6.081
7,84,84,0.012,4.469,0.006,5.242,0.005,8.689,0.005,11.948
7,84,91,0.002,14.177,0.0,9.215,0.002,6.228,0.002,1.921
7,84,98,0.001,4.673,0.004,6.472,0.001,7.645,0.003,8.178
7,84,105,0.017,3.701,0.011,7.265,0.008,6.726,0.002,9.257
7,84,112,0.008,6.55,0.007,6.453,0.01,6.689,0.004,2.738
7,84,119,0.0,4.013,0.001,10.492,0.005,1.34,0.001,4.583
7,84,126,0.0,8.517,0.002,9.163,0.001,12.671,0.006,6.077
7,84,133,0.01,11.329,0.005,6.734,0.001,7.037,0.001,7.379
7,84,140,0.004,3.273,0.009,10.439,0.005,6.648,0.002,3.848
7,84,147,0.018,4.898,0.002,1.884,0.005,3.898,0.003,9.247
7,84,154,0.002,6.968,0.008,8.843,0.003,5.314,0.003,6.225
7,84,161,0.009,1.595,0.013,9.265,0.001,6.099,0.004,6.41
7,84,168,0.002,0.881,0.001,4.934,0.001,6.096,0.006,9.464
7,84,175,0.005,3.74,0.003,6.201,0.01,7.299,0.007,5.896
14,0,0,0.0,6.741,0.0,13.639,0.264,4.543,0.0,11.082
14,0,7,0.0,0.185,0.0,9.137,0.0,6.656,0.0,0.146
14,0,14,0.0,8.466,0.0,0.327,0.277,0.977,0.0,10.612
14,0,21,0.0,9.194,0.0,10.898,0.0,0.586,0.0,0.266
14,0,28,0.21,3.94,0.305,13.644,0.0,7.476,0.259,0.415
14,0,35,0.349,22.476,0.0,8.83,0.288,11.82,0.0,4.249
14,0,42,0.0,18.744,0.295,17.625,0.0,5.792,0.0,18.602
14,0,49,0.0,13.042,0.319,16.467,0.284,11.988,0.0,11.863
14,0,56,0.0,0.145,0.0,0.447,0.289,14.285,0.272,12.252
14,0,63,0.0,10.119,0.0,6.095,0.0,5.684,0.304,9.445
14,0,70,0.0,8.925,0.0,18.743,0.0,10.171,0.0,0.026
14,0,77,0.0,12.137,0.0,5.081,0.381,8.737,0.271,4.844
14,0,84,0.0,13.999,0.0,10.21,0.0,9.96,0.257,17.398
14,0,91,0.375,4.639,0.0,8.906,0.0,13.281,0.0,7.963
14,0,98,0.375,6.726,0.274,11.012,0.266,9.195,0.0,0.481
14,0,105,0.0,17.925,0.279,4.662,0.251,11.315,0.263,8.763
14,0,112,0.0,14.621,0.268,15.844,0.0,15.62,0.266,0.767
14,0,119,0.0,6.498,0.0,0.787,0.247,0.429,0.271,0.35
14,0,126,0.0,14.436,0.0,12.738,0.0,5.747,0.286,5.581
14,0,133,0.0,6.576,0.0,19.666,0.0,16.925,0.0,1.794
14,0,140,0.0,1.439,0.311,8.235,0.259,8.515,0.259,7.295
14,0,147,0.387,12.546,0.314,0.86,0.0,9.414,0.248,5.064
14,0,154,0.319,13.986,0.0,12.408,0.0,8.409,0.269,0.24
14,0,161,0.0,18.802,0.0,6.809,0.0,6.425,0.0,13.478
14,0,168,0.0,9.445,0.0,0.46,0.259,8.051,0.0,0.471
14,0,175,0.0,0.838,0.15,8.12,0.0,17.304,0.0,12.303
14,7,0,0.006,8.83,0.001,7.995,0.063,3.963,0.003,5.117
14,7,7,0.124,2.204,0.045,6.1,0.167,10.313,0.003,7.575
14,7,14,0.049,13.369,0.021,2.021,0.003,3.517,0.002,2.834
14,7,21,1.154,11.794,0.029,5.429,0.003,2.752,0.012,1.397
14,7,28,0.012,12.359,0.005,2.601,0.003,8.432,0.007,5.294
14,7,35,0.008,11.945,0.004,7.041,0.12,11.014,0.429,7.016
14,7,42,0.117,3.899,0.233,4.321,0.004,5.395,0.001,5.13
14,7,49,0.004,8.006,0.021,3.319,0.002,7.023,0.004,7.78
14,7,56,0.107,4.874,0.009,3.255,0.003,6.583,0.003,2.608
14,7,63,0.006,7.076,0.003,2.022,0.519,12.27,0.002,5.701
14,7,70,0.011,8.092,0.009,6.92,1.165,7.668,0.002,7.031
14,7,77,0.002,1.755,0.01,8.339,0.015,7.547,0.003,9.466
14,7,84,0.017,3.772,0.006,2.757,0.003,8.087,0.002,8.357
14,7,91,0.007,13.504,0.003,11.696,0.018,7.747,0.003,11.078
14,7,98,0.003,10.543,0.002,11.343,0.004,7.754,0.002,7.6
14,7,105,0.099,8.871,0.004,5.132,0.002,13.474,0.018,8.461
14,7,112,0.03,8.044,0.003,6.918,0.005,8.872,0.003,6.313
14,7,119,0.296,5.614,0.005,7.031,0.033,7.0,0.003,10.324
14,7,126,0.003,8.101,0.67,7.041,0.002,6.501,0.003,7.33
14,7,133,0.047,7.005,0.009,6.719,0.001,4.347,0.003,4.82
14,7,140,0.004,11.465,0.01,10.234,0.003,11.213,0.003,7.001
14,7,147,0.006,5.018,0.017,7.035,0.002,8.936,0.003,6.721
14,7,154,0.651,7.721,0.013,6.645,0.002,8.669,0.002,2.047
14,7,161,0.028,6.43,0.1,7.01,0.003,5.115,0.009,7.641
14,7,168,0.048,6.407,0.011,7.054,1.459,6.694,0.002,3.046
14,7,175,0.004,6.571,0.012,11.875,0.002,8.516,0.003,3.985
14,14,0,0.001,4.775,0.002,3.371,0.001,5.413,0.001,3.347
14,14,7,0.002,4.79,0.156,3.558,0.002,4.188,0.001,6.176
